session_id,parent_tracking_id,source_ip,geo_country,is_external_ip,is_off_hours,session_duration_sec,total_requests,req_per_min,min_interarrival_sec,avg_uri_depth,error_404_rate,error_403_rate,error_50x_rate,post_rate,rare_method_rate,unique_path_ratio,static_asset_ratio,suspicious_ext_rate,status_diversity,unique_uas,avg_payload_bytes,max_resp_bytes,l1_alert_count,l1_alert_types
172.19.131.174_20220122120649,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7200.0,1780,14.83,0.0,4.52,0.0,0.0,0.0,0.0506,0.0,0.1399,0.6056,0.0652,3,2,3400.35,107683.0,0,
10.143.2.25_20220122132846,10.143.2.25_20220122132846,10.143.2.25,LOCAL,0,0,476.0,58,7.31,0.0,4.9,0.0,0.0,0.0,0.069,0.0,0.3448,0.8276,0.069,1,1,16538.45,79823.0,0,
::1_20220122134655,::1_20220122134655,::1,LOCAL,0,0,489.0,12,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220122134850,10.143.2.91_20220122094756,10.143.2.91,LOCAL,0,0,821.0,130,9.5,0.0,3.68,0.0154,0.0,0.0,0.2615,0.0,0.3692,0.4615,0.1385,3,1,5772.08,32231.0,0,
10.143.2.4_20220122132846,10.143.2.4_20220122132846,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.91_20220122142105,10.143.2.91_20220122142105,10.143.2.91,LOCAL,0,0,859.0,46,3.21,0.0,4.57,0.0435,0.0,0.0,0.0,0.0,0.413,0.7826,0.0,2,1,19700.22,79823.0,0,
::1_20220122141007,::1_20220122141007,::1,LOCAL,0,0,2616.0,108,2.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0093,0.0,0.0,1,1,110.0,110.0,0,
::1_20220122150443,::1_20220122150443,::1,LOCAL,0,0,678.0,36,3.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220122135432,10.143.3.65_20220122135432,10.143.3.65,LOCAL,0,0,7161.0,434,3.64,0.0,4.23,0.0,0.0,0.0,0.2949,0.0046,0.0876,0.0184,0.3456,3,1,4337.67,25550.0,0,
172.19.131.174_20220122140719,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7200.0,2938,24.48,0.0,4.1,0.0007,0.0,0.0,0.1191,0.0,0.1086,0.6093,0.0912,5,2,4471.16,107683.0,0,
10.143.2.4_20220122142728,10.143.2.4_20220122142728,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220122140951,10.143.2.25_20220122140951,10.143.2.25,LOCAL,0,0,7134.0,1558,13.1,0.0,3.66,0.0,0.0,0.0,0.1091,0.0,0.138,0.8241,0.0629,2,1,4043.89,79823.0,0,
10.143.2.4_20220122161002,10.143.2.4_20220122161002,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220122161002,10.143.2.25_20220122140951,10.143.2.25,LOCAL,0,0,991.0,86,5.21,0.0,5.0,0.0,0.0,0.0,0.0698,0.0,0.2326,0.814,0.0698,1,1,19683.37,79823.0,0,
10.143.2.91_20220122144844,10.143.2.91_20220122144844,10.143.2.91,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,1,6203.0,6203.0,0,
::1_20220122152735,::1_20220122152735,::1,LOCAL,0,0,4421.0,138,1.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0072,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220122155446,10.143.3.65_20220122135432,10.143.3.65,LOCAL,0,0,2641.0,60,1.36,0.0,3.63,0.0,0.0,0.0,0.7667,0.0,0.2667,0.0333,0.1,1,1,3455.47,25551.0,0,
10.143.2.4_20220122162633,10.143.2.4_20220122162633,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220122170827,::1_20220122170827,::1,LOCAL,0,0,269.0,12,2.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220122160735,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7184.0,2560,21.38,0.0,4.15,0.0008,0.0,0.0,0.118,0.0,0.1023,0.6156,0.0719,4,2,5389.44,107683.0,0,
10.143.2.91_20220122174750,10.143.2.91_20220122174750,10.143.2.91,LOCAL,0,0,155.0,362,140.13,0.0,3.36,0.0,0.0,0.0,0.0166,0.0,0.2293,0.9337,0.0,3,1,9768.36,107683.0,0,
::1_20220122172417,::1_20220122172417,::1,LOCAL,0,0,2850.0,86,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0116,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220122183029,10.143.2.91_20220122183029,10.143.2.91,LOCAL,0,0,146.0,352,144.66,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.2358,0.9432,0.0,3,1,9901.16,107683.0,0,
::1_20220122183039,::1_20220122183039,::1,LOCAL,0,0,142.0,12,5.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220122173644,10.143.2.4_20220122173644,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220122170812,10.143.2.25_20220122170812,10.143.2.25,LOCAL,0,0,7192.0,1896,15.82,0.0,4.6,0.0,0.0,0.0,0.0053,0.038,0.1239,0.6835,0.0232,6,1,5717.7,541969.0,0,
::1_20220122184811,::1_20220122184811,::1,LOCAL,0,0,2.0,6,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220122190536,10.143.2.4_20220122190536,10.143.2.4,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220122190839,::1_20220122190839,::1,LOCAL,0,1,965.0,6,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,0.0,1,1,110.0,110.0,0,
::1_20220122194010,::1_20220122194010,::1,LOCAL,0,1,0.0,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,110.0,110.0,0,
::1_20220122195035,::1_20220122195035,::1,LOCAL,0,1,0.0,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220122180749,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7200.0,828,6.9,0.0,6.07,0.0,0.0,0.0,0.0676,0.0,0.0278,0.2585,0.1087,1,2,7782.4,79823.0,0,
10.143.2.91_20220122184802,10.143.2.91_20220122184802,10.143.2.91,LOCAL,0,0,5.0,176,2112.0,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.4716,0.9432,0.0,3,1,9900.5,107683.0,0,
::1_20220122200140,::1_20220122200140,::1,LOCAL,0,1,421.0,4,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.25_20220122190834,10.143.2.25_20220122170812,10.143.2.25,LOCAL,0,1,7200.0,544,4.53,0.0,6.8,0.0,0.0,0.0,0.0,0.011,0.0147,0.0,0.0846,2,1,2395.97,4225.0,0,
172.19.131.174_20220122200819,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,1,7200.0,782,6.52,0.0,5.8,0.0,0.0,0.0,0.0102,0.0,0.1304,0.2967,0.0691,3,1,5045.92,107656.0,0,
172.19.131.174_20220122220833,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,1,7200.0,530,4.42,0.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0943,1,1,2389.62,2480.0,0,
172.19.131.174_20220123000849,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,1,7200.0,530,4.42,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0906,1,1,2393.24,2480.0,0,
172.19.131.174_20220123020919,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,1,7200.0,530,4.42,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0906,1,1,2393.24,2480.0,0,
10.143.2.25_20220122210904,10.143.2.25_20220122170812,10.143.2.25,LOCAL,0,1,1890.0,142,4.51,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,0.0986,1,1,2400.06,2495.0,0,
::1_20220122203627,::1_20220122203627,::1,LOCAL,0,1,135.0,12,5.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220123040949,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,1,7200.0,530,4.42,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0906,1,1,2393.24,2480.0,0,
::1_20220123055017,::1_20220123055017,::1,LOCAL,0,1,1273.0,44,2.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0227,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220122203621,10.143.2.91_20220122203621,10.143.2.91,LOCAL,0,1,6.0,176,1760.0,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.4716,0.9432,0.0,3,1,9900.75,107683.0,0,
10.143.2.4_20220122193307,10.143.2.4_20220122193307,10.143.2.4,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220123055009,10.143.2.25_20220123055009,10.143.2.25,LOCAL,0,1,3801.0,872,13.76,0.0,3.39,0.0,0.0,0.0,0.0826,0.0,0.1709,0.8417,0.0894,2,1,2774.11,41748.0,0,
::1_20220123062348,::1_20220123062348,::1,LOCAL,0,0,2169.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220123063613,10.143.2.91_20220123063613,10.143.2.91,LOCAL,0,0,1.0,16,960.0,0.0,4.0,0.125,0.0,0.0,0.0,0.0,0.5,0.875,0.0,2,1,6417.75,23204.0,0,
10.143.3.65_20220122174741,10.143.3.65_20220122174741,10.143.3.65,LOCAL,0,0,2138.0,168,4.71,0.0,6.06,0.0119,0.0,0.0,0.0,0.0238,0.1071,0.0833,0.0595,4,1,5310.88,245956.0,0,
10.143.2.4_20220123063614,10.143.2.4_20220123063614,10.143.2.4,LOCAL,0,0,0.0,4,240.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1,1,4644.0,9138.0,0,
10.143.2.25_20220123071221,10.143.2.25_20220123071221,10.143.2.25,LOCAL,0,0,1327.0,576,26.04,0.0,4.35,0.0,0.0,0.0,0.0069,0.0278,0.3611,0.7535,0.0104,4,1,4744.9,107683.0,0,
172.19.131.174_20220123061019,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7200.0,2076,17.3,0.0,4.3,0.0,0.0,0.0,0.0347,0.0,0.1262,0.6628,0.0617,3,1,4927.29,107683.0,0,
10.143.2.91_20220123073925,10.143.2.91_20220123073925,10.143.2.91,LOCAL,0,0,1514.0,416,16.49,0.0,3.66,0.0,0.0,0.0,0.1346,0.0,0.4231,0.7356,0.0865,2,1,3687.02,51116.0,0,
::1_20220123071235,::1_20220123071235,::1,LOCAL,0,0,7138.0,196,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0051,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220123074028,10.143.3.65_20220123074028,10.143.3.65,LOCAL,0,0,7114.0,1104,9.31,0.0,3.5,0.0,0.0,0.0,0.1359,0.0018,0.3451,0.6522,0.1667,5,1,5892.49,107683.0,0,
10.143.2.4_20220123075424,10.143.2.4_20220123075424,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220123080612,10.143.2.25_20220123080612,10.143.2.25,LOCAL,0,0,6417.0,1766,16.51,0.0,3.49,0.0,0.0,0.0,0.1031,0.0,0.1144,0.8245,0.0781,2,1,2940.07,51692.0,0,
172.19.131.174_20220123081049,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7200.0,1746,14.55,0.0,4.58,0.0023,0.0,0.0,0.0515,0.0,0.1672,0.5693,0.0825,4,2,6305.27,107683.0,0,
10.143.2.91_20220123082652,10.143.2.91_20220123082652,10.143.2.91,LOCAL,0,0,7163.0,390,3.27,0.0,3.49,0.0103,0.0,0.0,0.3949,0.0,0.2154,0.2923,0.2923,3,1,5965.32,79823.0,0,
10.143.2.4_20220123094643,10.143.2.4_20220123094643,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.91_20220123103040,10.143.2.91_20220123082652,10.143.2.91,LOCAL,0,0,70.0,10,8.57,0.0,1.8,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.8,1,1,3708.6,6203.0,0,
::1_20220123091851,::1_20220123071235,::1,LOCAL,0,0,7115.0,270,2.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0037,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220123094305,10.143.3.65_20220123074028,10.143.3.65,LOCAL,0,0,3969.0,240,3.63,0.0,3.43,0.0,0.0,0.0,0.4917,0.0,0.1042,0.0,0.2417,2,1,8843.44,32231.0,0,
10.143.2.4_20220123103150,10.143.2.4_20220123103150,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
172.19.131.174_20220123101119,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,6381.0,3000,28.21,0.0,3.99,0.0,0.0,0.0,0.043,0.0,0.1013,0.731,0.0613,3,2,5553.64,107683.0,0,
10.143.2.25_20220123100851,10.143.2.25_20220123100851,10.143.2.25,LOCAL,0,0,7084.0,2024,17.14,0.0,3.93,0.0,0.0,0.0,0.0563,0.003,0.1976,0.8113,0.0474,3,1,4820.79,230398.0,0,
10.143.2.25_20220123121023,10.143.2.25_20220123100851,10.143.2.25,LOCAL,0,0,686.0,50,4.37,0.0,4.8,0.0,0.0,0.0,0.12,0.0,0.4,0.76,0.12,1,1,17493.88,80012.0,0,
::1_20220123112127,::1_20220123071235,::1,LOCAL,0,0,3408.0,144,2.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0069,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220123112242,10.143.3.65_20220123112242,10.143.3.65,LOCAL,0,0,2434.0,276,6.8,0.0,4.68,0.0,0.0,0.0,0.087,0.0435,0.1957,0.2391,0.2609,3,1,3780.94,57875.0,0,
10.143.2.4_20220123114636,10.143.2.4_20220123114636,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.4_20220123124741,10.143.2.4_20220123124741,10.143.2.4,LOCAL,0,0,0.0,4,240.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1,1,4644.0,9138.0,0,
10.143.2.91_20220123105450,10.143.2.91_20220123105450,10.143.2.91,LOCAL,0,0,7094.0,1346,11.38,0.0,3.57,0.0074,0.0,0.0,0.1412,0.0,0.2266,0.7162,0.0877,4,1,7536.4,107683.0,0,
::1_20220123123532,::1_20220123123532,::1,LOCAL,0,0,3781.0,232,3.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0043,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220123115740,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7179.0,2986,24.96,0.0,4.26,0.0,0.0,0.0,0.1189,0.0,0.1065,0.64,0.065,3,2,4002.59,107683.0,0,
10.143.2.91_20220123132949,10.143.2.91_20220123132949,10.143.2.91,LOCAL,0,0,1637.0,24,0.88,0.0,2.08,0.0,0.0,0.0,0.3333,0.0,0.1667,0.1667,0.3333,1,1,9562.83,31376.0,0,
10.143.2.4_20220123132949,10.143.2.4_20220123132949,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220123123520,10.143.2.25_20220123123520,10.143.2.25,LOCAL,0,0,7182.0,2148,17.94,0.0,3.72,0.0,0.0,0.0,0.0987,0.0019,0.1681,0.8436,0.0438,3,1,3402.48,107683.0,0,
10.143.2.91_20220123141008,10.143.2.91_20220123141008,10.143.2.91,LOCAL,0,0,1053.0,204,11.62,0.0,3.36,0.0196,0.0,0.0,0.0196,0.0,0.4412,0.9118,0.0,4,1,9301.2,107683.0,0,
::1_20220123135419,::1_20220123135419,::1,LOCAL,0,0,2397.0,106,2.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0094,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220123124124,10.143.3.65_20220123124124,10.143.3.65,LOCAL,0,0,5352.0,1258,14.1,0.0,3.8,0.0032,0.0,0.0,0.0747,0.0016,0.3084,0.744,0.1176,5,1,4888.36,107683.0,0,
::1_20220123144541,::1_20220123144541,::1,LOCAL,0,0,367.0,8,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220123142741,10.143.2.4_20220123142741,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220123150500,::1_20220123150500,::1,LOCAL,0,0,139.0,20,8.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220123135749,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,7198.0,1240,10.34,0.0,3.92,0.0032,0.0,0.0,0.2468,0.0,0.1589,0.3016,0.3161,3,2,5653.89,79823.0,0,
10.143.3.65_20220123144857,10.143.3.65_20220123144857,10.143.3.65,LOCAL,0,0,4090.0,1164,17.08,0.0,4.43,0.0052,0.0,0.0,0.0103,0.0172,0.2027,0.7199,0.0258,6,1,5547.68,107683.0,0,
::1_20220123152758,::1_20220123152758,::1,LOCAL,0,0,2875.0,80,1.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0125,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.25_20220123143532,10.143.2.25_20220123123520,10.143.2.25,LOCAL,0,0,7187.0,1406,11.74,0.0,3.83,0.0,0.0,0.0,0.0754,0.0114,0.1344,0.7041,0.1024,3,1,3330.73,79823.0,0,
10.143.2.91_20220123144530,10.143.2.91_20220123144530,10.143.2.91,LOCAL,0,0,7.0,176,1508.57,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.4716,0.9432,0.0,3,1,9913.93,107683.0,0,
10.143.2.4_20220123152730,10.143.2.4_20220123152730,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.91_20220123163642,10.143.2.91_20220123163642,10.143.2.91,LOCAL,0,0,1518.0,218,8.62,0.0,3.64,0.0,0.0,0.0,0.0642,0.0,0.4725,0.8899,0.0275,2,1,2767.08,41748.0,0,
::1_20220123163054,::1_20220123163054,::1,LOCAL,0,0,2622.0,58,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0172,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220123155847,172.19.131.174_20220121104550,172.19.131.174,LOCAL,0,0,4894.0,620,7.6,0.0,3.38,0.0,0.0,0.0,0.2968,0.0,0.2113,0.4645,0.2742,3,2,8946.67,107683.0,0,
10.143.2.4_20220123165945,10.143.2.4_20220123165945,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220123173552,::1_20220123173552,::1,LOCAL,0,0,634.0,8,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220123173827,172.19.131.174_20220123173827,172.19.131.174,LOCAL,0,0,978.0,90,5.52,0.0,3.02,0.0,0.0,0.0,0.4667,0.0,0.2444,0.0889,0.3556,2,1,5963.29,25550.0,0,
10.143.2.25_20220123163556,10.143.2.25_20220123123520,10.143.2.25,LOCAL,0,0,7189.0,1616,13.49,0.0,4.03,0.0,0.0,0.0,0.0953,0.0198,0.216,0.7017,0.0693,5,1,3466.82,107683.0,0,
172.19.131.174_20220123181235,172.19.131.174_20220123181235,172.19.131.174,LOCAL,0,0,6.0,206,2060.0,0.0,3.37,0.0,0.0,0.0,0.0097,0.0,0.3932,0.9515,0.0,3,1,8823.19,107656.0,0,
::1_20220123175653,::1_20220123175653,::1,LOCAL,0,0,959.0,20,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220123174243,10.143.2.4_20220123174243,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.4_20220123190039,10.143.2.4_20220123190039,10.143.2.4,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220123183756,::1_20220123183756,::1,LOCAL,0,0,1845.0,66,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0152,0.0,0.0,1,1,110.0,110.0,0,
::1_20220123192942,::1_20220123192942,::1,LOCAL,0,1,564.0,10,1.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.25_20220123183603,10.143.2.25_20220123123520,10.143.2.25,LOCAL,0,0,4129.0,354,5.14,0.0,6.27,0.0,0.0,0.0,0.0339,0.0565,0.096,0.2203,0.0565,2,1,6657.07,79823.0,0,
10.143.2.25_20220123195745,10.143.2.25_20220123195745,10.143.2.25,LOCAL,0,1,488.0,44,5.41,0.0,5.0,0.0,0.0,0.0,0.0455,0.0,0.4545,0.8182,0.0455,1,1,19644.27,79823.0,0,
172.19.131.174_20220123183741,172.19.131.174_20220123183741,172.19.131.174,LOCAL,0,0,5285.0,1974,22.41,0.0,3.56,0.002,0.0,0.0,0.0648,0.0,0.1418,0.8794,0.0263,4,2,7144.98,107683.0,0,
::1_20220123195015,::1_20220123195015,::1,LOCAL,0,1,822.0,20,1.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220123192736,10.143.2.4_20220123192736,10.143.2.4,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220123202325,10.143.2.25_20220123202325,10.143.2.25,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,1,6203.0,6203.0,0,
::1_20220123202724,::1_20220123202724,::1,LOCAL,0,1,769.0,10,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.25_20220123210840,10.143.2.25_20220123210840,10.143.2.25,LOCAL,0,1,429.0,44,6.15,0.0,5.0,0.0,0.0,0.0,0.0455,0.0,0.4545,0.8182,0.0455,1,1,19336.32,79823.0,0,
::1_20220123211423,::1_20220123211423,::1,LOCAL,0,1,0.0,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220123205038,10.143.2.4_20220123205038,10.143.2.4,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
172.19.131.174_20220123202709,172.19.131.174_20220123202709,172.19.131.174,LOCAL,0,1,1409.0,334,14.22,0.0,3.7,0.0,0.0,0.0,0.1617,0.0,0.4222,0.7964,0.024,2,1,2992.2,51116.0,0,
172.19.131.174_20220123225038,172.19.131.174_20220123225038,172.19.131.174,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,1,6203.0,6203.0,0,
10.143.2.4_20220123225038,10.143.2.4_20220123225038,10.143.2.4,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220123224009,::1_20220123224009,::1,LOCAL,0,1,2.0,6,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220124035653,172.19.131.174_20220124035653,172.19.131.174,LOCAL,0,1,37.0,3000,4864.86,0.0,0.99,0.9713,0.012,0.0,0.0027,0.0,0.5367,0.0003,0.002,3,3,482.79,21267.0,48,Scanner_Bot
172.19.131.174_20220124035730,172.19.131.174_20220124035653,172.19.131.174,LOCAL,0,1,5.0,3000,36000.0,0.0,1.0,0.996,0.0,0.0,0.0,0.0,0.5567,0.0003,0.0023,3,1,404.96,20289.0,4,RCE|LFI
10.143.3.65_20220123162148,10.143.3.65_20220123162148,10.143.3.65,LOCAL,0,0,6876.0,1048,9.14,0.0,5.18,0.0019,0.0,0.0,0.0153,0.0401,0.2347,0.4523,0.0553,6,1,18396.72,6128772.0,0,
10.143.2.91_20220123172930,10.143.2.91_20220123172930,10.143.2.91,LOCAL,0,0,737.0,128,10.42,0.0,3.8,0.0,0.0,0.0,0.2344,0.0,0.3672,0.4688,0.0156,3,1,7376.83,51692.0,0,
10.143.2.25_20220123224000,10.143.2.25_20220123224000,10.143.2.25,LOCAL,0,1,1321.0,458,20.8,0.0,4.43,0.0,0.0,0.0,0.0,0.0044,0.3908,0.7467,0.0218,3,1,4849.44,107683.0,0,
172.19.131.174_20220124035735,172.19.131.174_20220124035653,172.19.131.174,LOCAL,0,1,4.0,3000,45000.0,0.0,1.0,0.9953,0.0007,0.0,0.0,0.0,0.511,0.0007,0.003,5,1,398.22,7696.0,0,
172.19.131.174_20220124035739,172.19.131.174_20220124035653,172.19.131.174,LOCAL,0,1,25.0,3000,7200.0,0.0,4.66,0.9753,0.0007,0.0007,0.0007,0.0,0.5123,0.0007,0.7027,5,2,202.7,9235.0,2946,Scanner_Bot
172.19.131.174_20220124035804,172.19.131.174_20220124035653,172.19.131.174,LOCAL,0,1,5.0,3000,36000.0,0.0,4.9,0.998,0.0,0.0,0.0,0.0,0.5453,0.0,0.9947,1,1,179.11,3166.0,2994,Scanner_Bot
