timestamp,action,user,rip,lip,attempts,duration_secs,bytes_in,bytes_out
2026-01-15 09:12:36,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,198,3414
2026-01-15 09:13:13,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:13:13,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,141,2906
2026-01-15 09:13:51,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:13:51,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,1567,2255
2026-01-15 09:15:41,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:15:41,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,1050,611
2026-01-15 09:19:04,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:19:04,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,221,15297
2026-01-15 09:20:38,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:20:38,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,789,611
2026-01-15 09:20:39,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:20:39,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,326,6452
2026-01-15 09:20:57,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:20:57,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,135,1412
2026-01-15 09:21:08,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:21:08,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,610,6367
2026-01-15 09:21:24,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:21:24,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,202,3393
2026-01-15 09:21:47,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:21:47,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,137,1466
2026-01-15 09:21:57,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:21:57,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,929,611
2026-01-15 09:21:58,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:21:58,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,616,8278
2026-01-15 09:22:10,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:22:10,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,517,5652
2026-01-15 09:22:50,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:22:50,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,137,1635
2026-01-15 09:25:25,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:25:25,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,1136,611
2026-01-15 09:25:33,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:25:33,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,221,19480
2026-01-15 09:27:00,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:27:00,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,237,2993
2026-01-15 09:27:01,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:27:01,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,963,611
2026-01-15 09:27:02,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:27:02,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,611,6099
2026-01-15 09:27:22,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:27:22,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,334,5929
2026-01-15 09:27:24,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:27:24,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,112,669
2026-01-15 09:27:30,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:27:30,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,990,610
2026-01-15 09:28:09,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:28:09,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,221,9597
2026-01-15 09:28:34,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:28:34,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,741,611
2026-01-15 09:28:42,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:28:42,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,611,6100
2026-01-15 09:29:09,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:29:09,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,902,610
2026-01-15 09:29:10,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:29:10,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,326,5518
2026-01-15 09:29:15,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:29:15,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,901,611
2026-01-15 09:29:23,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:29:23,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,202,3092
2026-01-15 09:29:34,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:29:34,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,849,611
2026-01-15 09:29:45,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:29:45,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,144,2554
2026-01-15 09:29:47,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:29:47,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,198,3427
2026-01-15 09:30:11,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:30:11,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,410,2322
2026-01-15 09:30:28,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:30:28,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,137,1366
2026-01-15 09:30:33,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:30:33,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,368,67023
2026-01-15 09:30:35,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:30:35,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,1578,2276
2026-01-15 09:30:36,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:30:36,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,327,2246
2026-01-15 09:30:36,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:30:36,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,330,5488
2026-01-15 09:30:49,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:30:49,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,236,64361
2026-01-15 09:31:03,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:31:03,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,137,1428
2026-01-15 09:31:03,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:31:03,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,202,3075
2026-01-15 09:31:33,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:31:33,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,1046,611
2026-01-15 09:31:45,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:31:45,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,521,6565
2026-01-15 09:31:48,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:31:48,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,144,2453
2026-01-15 09:32:31,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:32:31,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,137,1352
2026-01-15 09:32:49,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:32:49,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,232,3332
2026-01-15 09:33:45,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:33:45,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,1816,2360
2026-01-15 09:38:25,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:38:25,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,893,611
2026-01-15 09:38:26,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:38:26,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,327,2293
2026-01-15 09:38:26,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:38:26,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,330,4761
2026-01-15 09:38:46,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:38:46,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,135,1441
2026-01-15 09:52:08,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:52:08,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,221,20521
2026-01-15 09:54:41,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 09:54:41,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,1021,611
2026-01-15 10:10:14,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:10:14,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:10:14,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,8,416
2026-01-15 10:10:14,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,124,725
2026-01-15 10:10:14,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:10:14,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,70,599
2026-01-15 10:10:15,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:10:15,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,221,27401
2026-01-15 10:13:04,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:13:04,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,221,22463
2026-01-15 10:13:39,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:13:39,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,326,5848
2026-01-15 10:14:16,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:14:16,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,135,1365
2026-01-15 10:18:24,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:18:25,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,184,27221
2026-01-15 10:18:43,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:18:43,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,330,6074
2026-01-15 10:18:51,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:18:51,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,112,670
2026-01-15 10:20:23,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:20:23,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,937,611
2026-01-15 10:21:49,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:21:49,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,930,611
2026-01-15 10:22:30,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:22:30,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,720,611
2026-01-15 10:24:38,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:24:38,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,1061,611
2026-01-15 10:25:23,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:25:24,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,221,11941
2026-01-15 10:35:16,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:35:17,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,221,17284
2026-01-15 10:35:37,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:35:37,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,334,5918
2026-01-15 10:37:50,Login,brian.potter,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:37:50,Logged out,brian.potter,172.17.131.81,172.17.131.81,0,0,1007,611
2026-01-15 10:40:23,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:40:23,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,221,12423
2026-01-15 10:47:29,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:47:29,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,184,12328
2026-01-15 10:48:16,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:48:16,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,368,125783
2026-01-15 10:48:35,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:48:35,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,236,123489
2026-01-15 10:49:24,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:49:24,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,137,1432
2026-01-15 10:49:57,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:49:57,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,606,6054
2026-01-15 10:50:20,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:50:20,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,198,3281
2026-01-15 10:50:58,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:50:58,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,141,2731
2026-01-15 10:52:03,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:52:03,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,1535,2287
2026-01-15 10:52:19,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:52:19,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,516,5500
2026-01-15 10:52:43,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:52:43,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,198,2769
2026-01-15 10:52:54,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:52:54,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,141,2220
2026-01-15 10:53:58,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:53:58,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,1379,2286
2026-01-15 10:54:30,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:54:30,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,726,611
2026-01-15 10:54:43,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:54:43,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,198,2769
2026-01-15 10:55:23,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 10:55:23,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,305,1779
2026-01-15 11:17:56,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 11:17:56,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,184,12378
2026-01-15 12:02:13,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:02:13,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,221,31511
2026-01-15 12:21:08,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:21:09,Login,michael.davis,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:21:09,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,8,416
2026-01-15 12:21:09,Logged out,michael.davis,172.17.131.81,172.17.131.81,0,0,124,725
2026-01-15 12:21:36,Disconnected,michael.davis,172.17.131.81,172.17.131.81,5,27,0,0
2026-01-15 12:21:49,Disconnected,michael.davis,172.17.131.81,172.17.131.81,3,13,0,0
2026-01-15 12:22:54,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:22:54,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,221,13489
2026-01-15 12:37:10,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:37:10,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,221,35116
2026-01-15 12:38:32,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:38:33,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,184,13387
2026-01-15 12:39:05,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:39:05,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,995,611
2026-01-15 12:39:06,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:39:06,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,517,7387
2026-01-15 12:39:21,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:39:21,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,368,103494
2026-01-15 12:39:24,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:39:24,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,198,3741
2026-01-15 12:39:48,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:39:48,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,202,3171
2026-01-15 12:39:50,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:39:50,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,141,3106
2026-01-15 12:40:34,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:40:34,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,144,2670
2026-01-15 12:40:55,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:40:55,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,2036,2387
2026-01-15 12:42:09,Login,meghan.morris,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:42:09,Logged out,meghan.morris,172.17.131.81,172.17.131.81,0,0,1513,2240
2026-01-15 12:43:41,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:43:41,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:43:41,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,8,416
2026-01-15 12:43:41,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,124,725
2026-01-15 12:43:41,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:43:41,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,70,599
2026-01-15 12:43:41,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:43:42,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,221,36100
2026-01-15 12:44:14,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:44:14,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,330,6074
2026-01-15 12:44:35,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:44:35,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,135,1432
2026-01-15 12:45:51,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:45:51,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,834,611
2026-01-15 12:45:51,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:45:51,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,334,5547
2026-01-15 12:46:01,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:46:01,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,202,3189
2026-01-15 12:46:20,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:46:20,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,137,1376
2026-01-15 12:50:00,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:50:00,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,330,5589
2026-01-15 12:50:17,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:50:17,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,330,5725
2026-01-15 12:50:35,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:50:35,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,198,3741
2026-01-15 12:50:55,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:50:55,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,141,3098
2026-01-15 12:51:47,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:51:48,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,2002,2323
2026-01-15 12:52:35,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:52:35,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,788,611
2026-01-15 12:54:36,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:54:36,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,1410,611
2026-01-15 12:56:05,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:56:05,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,924,611
2026-01-15 12:56:06,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:56:06,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,334,5465
2026-01-15 12:56:19,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:56:19,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,137,1496
2026-01-15 12:56:41,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 12:56:41,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,521,7133
2026-01-15 13:06:21,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:06:21,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,184,36021
2026-01-15 13:08:38,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:08:38,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,1069,611
2026-01-15 13:10:36,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:10:36,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,1111,611
2026-01-15 13:11:59,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:11:59,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,928,611
2026-01-15 13:12:50,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:12:50,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,803,611
2026-01-15 13:22:57,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:22:57,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:22:57,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,8,416
2026-01-15 13:22:57,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,124,725
2026-01-15 13:22:57,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:22:57,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,70,599
2026-01-15 13:22:58,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:22:58,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,221,28563
2026-01-15 13:23:45,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:23:45,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,326,5707
2026-01-15 13:24:02,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:24:02,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,198,3241
2026-01-15 13:24:38,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:24:39,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,141,2723
2026-01-15 13:25:38,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:25:38,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,1427,2261
2026-01-15 13:27:23,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:27:23,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,184,36021
2026-01-15 13:27:31,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:27:31,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,334,5612
2026-01-15 13:27:46,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:27:46,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,202,3262
2026-01-15 13:28:05,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:28:05,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,1095,611
2026-01-15 13:28:05,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:28:05,Logged out,daniel.morgan,172.17.131.81,172.17.131.81,0,0,520,6188
2026-01-15 13:28:09,Login,carole.noble,172.17.131.81,172.17.131.81,0,0,0,0
2026-01-15 13:28:09,Logged out,carole.noble,172.17.131.81,172.17.131.81,0,0,144,2669
2026-01-15 13:28:18,Login,daniel.morgan,172.17.131.81,172.17.131.81,0,0,0,0
